id,x,y,BIO4,BIO8,BI12,BI18,ALTI,BIO1,BI15,BIO2
1386,27.559,64.153,9466.2,136.5818182,566.9090909,210.8909091,146.8102798,12.72727273,34.63636364,83.47272727
1387,28.009,64.348,9553.654545,136.5272727,571.7454545,211.7090909,155.3999519,10.85454545,33.92727273,83.65454545
1388,27.559,64.348,9500.2,137.3636364,553.2,207.4909091,136.2822634,12.63636364,35.32727273,84.67272727
1389,27.11,64.348,9416.327273,129.1454545,544.6,202.6363636,126.3836238,14.34545455,34.89090909,83.8
1390,27.559,64.542,9532.272727,134.75,556.9090909,208.6590909,166.1657444,9.386363636,34.93181818,85
1391,28.009,64.542,9575.840909,135.0909091,568.9318182,210.9090909,192.4511261,8.977272727,33.90909091,84.36363636
1392,27.11,64.542,9441.522727,133.8409091,540.3863636,201.7727273,133.9296977,12.29545455,35,84.34090909
1393,29.356,63.758,9690,126.0909091,612.4545455,216.9272727,180.3225657,12.41818182,30.90909091,78.70909091
1394,28.907,63.758,9597.836364,130.2181818,607.4181818,216.0727273,165.3435287,14.52727273,31.03636364,79.05454545
1395,28.458,63.758,9525.58,131.24,609.98,218,212.4248123,13.74,31.22,79.4
1396,28.907,63.956,9621.136364,138.6818182,605.3636364,216.3863636,189.5841743,12.04545455,31.22727273,79.88636364
1397,28.458,63.956,9552.15,138.375,599.875,215.975,197.7863685,12.925,31.775,80.425
1398,28.907,64.153,9637.890909,139,595.9090909,213.7272727,177.135537,11.61818182,31.49090909,80.49090909
1399,28.458,64.153,9573.68,138.96,588.14,213.18,173.1787618,12.76,32.42,81.42
1400,27.559,63.758,9399.109091,124.0181818,585.0181818,211.6909091,148.3110987,16.98181818,32.52727273,80.6
1401,28.009,63.758,9463.436364,129.5454545,599.2363636,215.5818182,169.3081589,15.41818182,31.87272727,79.90909091
1402,27.11,63.956,9350.159091,124.8863636,572.6136364,210.2272727,179.8615892,13.93181818,33.68181818,81.95454545
1403,28.009,63.956,9500.477273,136.6363636,594.9772727,216.6363636,198.2174873,12.11363636,32.59090909,81.31818182
1404,27.559,63.956,9433.886364,133.7727273,577.6590909,212.1136364,167.6384328,14.29545455,33.65909091,82.04545455
1405,27.11,64.153,9390.472727,128.9090909,556.7090909,205.9818182,148.8903249,14.58181818,34.38181818,82.85454545
1406,28.009,64.153,9529.418182,137.2,581.6363636,213.9454545,176.0078189,11.83636364,33.43636364,82.6
1407,29.356,63.358,9594.981818,127.8181818,606.6909091,213.2181818,113.2975227,19.70909091,31,78
1408,30.677,63.341,9835.955556,124.3555556,617.8888889,212.4222222,173.6465084,12.4,30.62222222,75.31111111
1409,29.805,63.559,9729.363636,125.0545455,609.4909091,213.7818182,156.5284458,14.87272727,30.94545455,77.54545455
1410,30.2,63.539,9811.176471,124.9117647,609.9705882,212,137.6268679,13.64705882,30.61764706,76.5
1411,30.12,63.794,9846.545455,119.4545455,619.4545455,216.9090909,221.6209219,8,30.72727273,76.72727273
1412,29.802,63.758,9769.185185,121.7777778,613.0925926,215.6666667,204.513237,11.07407407,30.72222222,77.75925926
1413,30.704,63.156,9768.672727,124.3818182,623.6545455,213.9090909,180.0015259,13.14545455,30.74545455,75.52727273
1414,31.1,63.148,9785,122.5581395,622.744186,214.2790698,193.4505615,10.8372093,31.39534884,75
1415,30.704,62.748,9630.727273,125.4363636,632.2181818,214.4727273,156.2400258,15.74545455,31.03636364,76.12727273
1416,31.418,62.79,9648.25,123,622.75,213.25,173.6982492,13,32.25,75
1417,31.153,62.748,9650.981818,124.8909091,625.4909091,212.5454545,155.1528693,14.69090909,31.8,75.50909091
1418,31.153,62.953,9703.836364,123.3090909,623.4363636,213.4545455,177.332077,12.63636364,31.8,75.14545455
1419,31.457,62.935,9683.833333,122.3888889,618.5,213.2777778,184.316391,11.77777778,32.66666667,75
1420,30.704,62.953,9699.963636,125.5090909,625.3090909,213.5090909,154.8045553,15.14545455,31.07272727,75.90909091
1421,26.661,63.358,9154.054545,125.1272727,585.9454545,208.4363636,120.5386742,22.29090909,31.74545455,78.92727273
1422,27.11,63.559,9276.036364,124.8,581.6181818,208.0545455,120.5659629,20.50909091,32,79.74545455
1423,26.212,63.559,9103.36,121.6,575.32,207.68,169.9447445,18.82,32.74,80.12
1424,25.763,63.559,9009.272727,121.6727273,565.8181818,204.0181818,158.683169,19.89090909,33,80.8
1425,26.661,63.559,9185.945455,123.8545455,574.9636364,206.9454545,131.1889072,20.45454545,32.52727273,79.92727273
1426,26.212,63.758,9131.16,122.5,556.84,202.64,144.7102216,19.14,33.5,80.96
1427,27.11,63.758,9317.618182,122.2727273,575.9272727,208.9454545,134.1550484,17.34545455,32.87272727,80.92727273
1428,28.458,63.156,9390.4,129.46,620.48,214.38,116.9324684,23.66,29.92,75.76
1429,29.356,63.156,9553.6,126.7636364,620.5272727,217.5090909,171.2964389,19.07272727,30.74545455,77.96363636
1430,28.458,63.358,9440.44,127.06,616.02,215.46,142.0756802,20.66,30.14,76.94
1431,28.907,63.358,9513.272727,124.9272727,622.2909091,218.4545455,179.3044078,17.56363636,30.34545455,77.70909091
1432,29.356,63.559,9636.472727,125.1454545,609.3454545,215.0727273,142.2444924,16.18181818,30.8,78.2
1433,28.907,63.559,9552.818182,125.8181818,607.4727273,214.6,150.1574749,17.96363636,30.96363636,78.4
1434,28.458,63.559,9487.94,124.84,615.84,217.86,188.2422604,16.44,30.72,78.22
1435,27.559,63.156,9253.490909,129.9818182,613.2,210.8,95.19145584,25.72727273,29.36363636,74.92727273
1436,27.11,63.156,9200.218182,127.5454545,603.0727273,209.9636364,119.9377823,24.05454545,30.54545455,77.27272727
1437,27.11,63.358,9245.054545,125.0545455,597.0727273,210.8545455,150.6457918,21.05454545,31.05454545,78.52727273
1438,27.559,63.358,9306.218182,126.4,607.8909091,212.7090909,120.7085707,21.58181818,30.30909091,76.98181818
1439,28.009,63.358,9364.872727,127.6727273,613.6363636,213.9818182,139.7684199,22.07272727,30.16363636,76.18181818
1440,27.559,63.559,9351.581818,125,594.6727273,211.7272727,125.7810135,19.76363636,31.52727273,78.96363636
1441,28.009,63.559,9418.218182,124.9090909,605.7454545,214.6909091,151.917689,18.85454545,31,78.16363636
1442,29.356,62.953,9502.090909,129.4727273,619.0363636,215.9818182,135.6384633,22.4,30.92727273,77.74545455
1443,29.805,62.953,9591.509091,127.9272727,620.6909091,216.6545455,119.6615329,19.43636364,31.16363636,77.94545455
1444,30.254,62.953,9652.62,126.36,624.7,215.2,149.1884365,17,30.94,76.94
1445,30.254,63.156,9723.06,124.78,624.7,215.92,147.5810261,14.52,30.76,76.7
1446,29.805,63.156,9641.109091,127.8363636,613.2363636,214.4545455,118.8374176,18.78181818,31.2,77.72727273
1447,30.254,63.358,9775.08,126.02,612.82,212.44,137.4055278,15.08,30.84,76.46
1448,29.805,63.358,9690.218182,127.1454545,608.2909091,213,112.258444,17.61818182,31.03636364,77.70909091
1449,28.009,62.541,9178.818182,134.4545455,634.7045455,210.6590909,100.7133369,31.06818182,28.47727273,71.95454545
1450,28.009,62.748,9219.654545,134.5636364,629.1272727,210.5272727,89.3835996,30.72727273,28.38181818,72
1451,27.559,62.748,9159.145455,133.5272727,627.8545455,210.7090909,125.9309099,30.29090909,28.34545455,71.63636364
1452,28.009,62.953,9263.254545,133.4363636,625.0181818,211.3818182,92.6254069,29.10909091,28.56363636,72.72727273
1453,27.559,62.953,9199.109091,132.7818182,619.7818182,209.9272727,97.86934323,29.16363636,28.74545455,72.45454545
1454,27.11,62.953,9154.127273,129.1818182,613.9636364,211,115.1915512,26.18181818,29.58181818,75.65454545
1455,28.009,63.156,9313.963636,130.1636364,622.6,213.4727273,128.2051382,25.16363636,29.21818182,74.4
1456,28.458,62.541,9249.925,133.45,635.075,212.45,110.9609994,29.1,28.875,73.775
1457,28.458,62.748,9292.3,132.42,631.06,213.22,112.6429392,27.74,29.16,74.08
1458,29.356,62.748,9451.745455,131.5272727,618.8181818,214.8,84.38231489,25.09090909,31.07272727,77.56363636
1459,28.907,62.748,9369.072727,131.4545455,627.2545455,214.5272727,111.6907137,25.96363636,29.98181818,75.94545455
1460,28.458,62.953,9343.86,130.96,626.92,214.3,118.9566006,25.6,29.46,74.8
1461,28.907,62.953,9422.563636,128.8,627.9272727,216.8181818,140.4635586,22.65454545,29.90909091,76.45454545
1462,28.907,63.156,9475.436364,125.9636364,628.5818182,219.0363636,169.3106944,19.10909091,30.03636364,76.96363636
1463,26.212,62.541,8941.375,129.15,626.875,215.9,118.3345727,29.3,30.375,75.975
1464,26.661,62.541,9010.136364,130.4090909,626.1363636,213.0227273,118.5109753,29.52272727,29.72727273,75.04545455
1465,25.763,62.541,8858.727273,126.6590909,628.25,219,147.8389072,27.63636364,30.93181818,77.02272727
1466,27.11,62.541,9073.931818,131.7272727,628.9545455,211.3181818,123.7063675,29.79545455,29.02272727,73.61363636
1467,26.661,62.748,9044.581818,130.0363636,615.1636364,211.5090909,105.0920512,28.6,30.21818182,75.74545455
1468,27.11,62.748,9111.854545,130.5636364,622.7272727,211.5090909,112.0520503,28.10909091,29.30909091,74.38181818
1469,26.212,62.748,8967.4,128.22,615.4,213.84,113.8282284,27.82,30.84,76.68
1470,14.97,67.647,5483.461538,35.53846154,1161.461538,254.8461538,141.3069789,27.92307692,27.07692308,58.61538462
1471,15.883,67.631,6022.818182,7.545454545,1146.045455,256.7045455,374.9985485,15.45454545,23.47727273,63.47727273
1472,15.888,67.805,5881.093023,-9.372093023,1183.55814,260.5348837,378.5376994,15.34883721,23.62790698,62.51162791
1473,15.025,67.806,5377,41.75757576,1166,248.6060606,81.72904253,33.87878788,28.03030303,58.03030303
1474,15.449,67.818,5601.964286,29.71428571,1201.785714,257.5,210.3185768,23.53571429,25.53571429,60.07142857
1475,15.46,67.952,5492.529412,25.58823529,1212.294118,253.4117647,-50.42369127,28.23529412,26.41176471,59.29411765
1476,14.981,67.456,5600.918919,33.32432432,1138.243243,255.2162162,247.9616617,26.05405405,26.94594595,59.51351351
1477,14.702,67.428,5444,40.375,1121.875,251.25,-35.08773422,33.125,28.875,58
1478,15.881,67.114,6488.022727,16.97727273,1067.75,263.1590909,623.267573,1.795454545,21.22727273,66.70454545
1479,15.881,67.288,6383.795455,15.95454545,1119.613636,277.7045455,534.7030691,-6.113636364,20.38636364,65.72727273
1480,15.448,67.296,5963,34.76923077,1080.051282,240.8461538,208.4838448,28.17948718,26,62.87179487
1481,14.972,67.3,5667.1,37.9,1099.966667,247.7,222.7987951,31,27.73333333,60.03333333
1482,15.881,67.461,6191.931818,14.15909091,1127.340909,262.6136364,395.7015953,8.022727273,22.20454545,64.54545455
1483,15.437,67.453,5859.939394,31.66666667,1122.515152,248.3030303,251.5139236,24.75757576,25.63636364,62
1484,15.445,67.627,5737.6,30.075,1164.4,254.625,133.6442614,22.925,25.35,61.15
1485,14.534,66.939,5686.509091,18.23636364,1301.981818,299.9636364,645.8806729,12.09090909,24.56363636,59.76363636
1486,14.092,66.93,5360.452381,15.71428571,1525.714286,322.9047619,406.8696006,25.5952381,26.45238095,57.33333333
1487,14.542,67.11,5538.171429,33.08571429,1208.028571,272.7428571,242.9929263,26.62857143,27.4,58.6
1488,14.584,67.291,5446.736842,45.52631579,1092.789474,245.7894737,38.09422366,38.42105263,30.26315789,57.94736842
1489,15.881,66.762,6831.659091,52,1001.795455,270.8863636,793.2848307,-10.63636364,20.09090909,68.93181818
1490,14.983,66.762,6163.454545,17.5,1170.454545,292.0909091,831.5357768,-4.159090909,21.61363636,63.31818182
1491,14.983,66.939,5966.418182,20.43636364,1131.109091,268.8545455,517.8149245,13.54545455,24.34545455,62.18181818
1492,15.432,66.939,6299.909091,27.63636364,1065.309091,261.9272727,503.3722297,7.290909091,22.76363636,64.98181818
1493,15.881,66.939,6674.672727,34,1043.309091,272,862.9647285,-7.981818182,20.07272727,67.81818182
1494,15.434,67.109,6135.540541,22.54054054,1079.027027,253.0540541,310.507959,16.24324324,24.05405405,63.91891892
1495,14.985,67.112,5828.853659,26.48780488,1125.731707,260.9756098,390.6495005,20.19512195,25.58536585,61.17073171
1496,16.33,66.584,7293.575,80.25,877.375,254.125,812.0293223,-6.75,21.325,72.775
1497,15.881,66.584,6979.090909,66.77272727,978.1136364,275.25,1032.126567,-16.72727273,20.20454545,69.86363636
1498,16.78,66.584,7673.590909,77.84090909,811.8863636,256,774.7707248,-12.88636364,23.54545455,75.63636364
1499,16.78,66.762,7540.636364,69.81818182,862.3181818,268.2272727,976.4031372,-19.95454545,22.36363636,74.40909091
1500,16.33,66.762,7188.8,67.15,948.125,274.7,955.5793915,-19.3,20.1,71.6
1501,17.229,66.762,7902.840909,80.56818182,746.8409091,252,759.7132874,-13.56818182,27.22727273,77.38636364
1502,16.33,66.939,6997.38,59.2,960.72,262.9,796.1315816,-7.56,19.84,70.52
1503,13.269,66.574,5140.695652,15.30434783,2231.434783,451.5652174,23.18127441,40.34782609,25.91304348,56.39130435
1504,19.475,66.405,10021.27273,117.4318182,512.9090909,208.9772727,490.7237854,-13.77272727,41.34090909,90.86363636
1505,19.025,66.405,9676.181818,111.7045455,531.0909091,217.8409091,537.609787,-15.29545455,41.61363636,89.29545455
1506,18.576,66.584,9178.886364,102.3636364,562.9545455,229.2727273,651.620547,-18.47727273,41.11363636,86.04545455
1507,19.025,66.584,9587.090909,115.0454545,509.5909091,209.9090909,470.521715,-10.70454545,42.61363636,88.47727273
1508,19.475,66.584,10004.79545,122.6136364,486.8863636,199.9772727,357.7352125,-8.340909091,42.52272727,90.63636364
1509,19.475,66.762,9890.886364,121.7272727,478.2272727,197.8409091,328.2850647,-8,43.15909091,89.45454545
1510,19.025,66.762,9464.318182,117.8181818,489.9772727,202.5227273,378.9075521,-6.568181818,43.25,87.27272727
1511,16.33,66.225,7589.22,76.42,819.76,255.5,865.5697174,-13.14,23.38,74.88
1512,16.78,66.225,7949.709091,87.34545455,730.7272727,240.5090909,632.4329529,-5.418181818,26.21818182,78.14545455
1513,16.33,66.405,7427.875,81.6,837.625,250.05,778.9741211,-6.475,22.05,73.825
1514,16.78,66.405,7797.818182,87.04545455,759,242.2954545,661.8728333,-4.340909091,24.65909091,76.90909091
1515,15.881,66.405,7106.386364,68.27272727,938.8636364,271.5227273,1041.627828,-17.09090909,20.84090909,70.81818182
1516,17.229,66.405,8185.795455,94.02272727,678.0681818,235.3863636,532.3830007,-3.363636364,29.34090909,80.18181818
1517,17.229,66.584,8053.75,83.72727273,725.7954545,249.4545455,733.345364,-12.90909091,28.27272727,78.72727273
1518,17.678,66.043,8871.636364,113.0909091,593.6363636,226.75,466.8711548,-3.022727273,35.52272727,86.15909091
1519,18.127,66.043,9198.525,113.675,570.25,225.375,455.6932712,-6.75,38.1,88.325
1520,17.229,66.225,8344,99.4,651.8363636,230.5454545,503.0747579,-1.163636364,30.6,81.58181818
1521,18.127,66.225,9078.76,109.46,579,229.16,516.3697103,-9.7,38.24,86.86
1522,17.678,66.225,8731.4,108.2363636,612.3090909,232.1272727,509.4951324,-6.418181818,35.09090909,84.63636364
1523,17.678,66.405,8582.727273,105.3409091,623.6590909,234.5454545,565.390391,-7.454545455,34.77272727,83.11363636
1524,18.127,66.405,8935.875,107.175,581.425,229.7,513.7260488,-10.375,38.525,85.425
1525,18.576,66.043,9490.522727,115.4318182,550.7272727,220.7045455,484.9097188,-8.613636364,39.20454545,89.97727273
1526,19.475,66.043,9996.613636,123.2272727,519.6363636,204.6136364,394.6685181,-7.886363636,38.22727273,91.95454545
1527,19.025,66.043,9774.886364,120.2727273,528.7272727,211.2954545,406.1108941,-7.772727273,39.27272727,91.11363636
1528,19.025,66.225,9738.345455,113.4545455,537.6909091,218.1818182,524.7164408,-14.14545455,40.41818182,90.23636364
1529,18.576,66.225,9400.581818,113.8909091,545.7454545,220.2,485.9294701,-9.218181818,40.12727273,88.76363636
1530,19.475,66.225,10012.8,114.9090909,531.3818182,213.8181818,537.0315501,-16.05454545,39.92727273,91.32727273
1531,18.576,66.405,9302.159091,108.7954545,552.6818182,224.4318182,540.0391273,-13.36363636,40.79545455,87.45454545
1532,16.33,65.676,7973.325,89.525,689.45,231.575,656.186025,-3,28.175,78.075
1533,16.78,65.676,8364.931818,96.72727273,642.7954545,228.5454545,568.0521206,-2.590909091,31.34090909,81.59090909
1534,16.78,65.86,8237.145455,92.90909091,670.6363636,232.8181818,573.5003255,-3.818181818,29.47272727,80.49090909
1535,16.33,65.86,7849.74,87.16,721.74,236.12,727.7202301,-4.24,26.54,77.12
1536,16.33,66.043,7725.875,80.25,774.375,247.825,794.7501729,-10.425,24.8,76.05
1537,16.78,66.043,8109.113636,82.25,724.5681818,246.9772727,761.1902805,-12.40909091,27.79545455,79.22727273
1538,17.229,66.043,8500.659091,105.25,642.2272727,232.3181818,560.5967712,-4.181818182,31.88636364,82.90909091
1539,17.678,65.49,9236.545455,120.1363636,566.2954545,221.0227273,374.4044647,-0.136363636,36.90909091,90.40909091
1540,18.127,65.49,9473.55,119.075,568.325,223.225,406.4409943,-4.3,36.825,92.025
1541,17.678,65.676,9136.613636,115.2272727,582.6590909,226.3636364,457.7363756,-3.954545455,36.54545455,89.02272727
1542,18.127,65.676,9393.925,117.85,566.35,223.1,438.1881341,-4.775,37.4,91.1
1543,17.229,65.86,8645.309091,107.8545455,628.0909091,231.8181818,558.0005391,-5.2,33.16363636,84.18181818
1544,18.127,65.86,9304.52,114.8,571.68,225.8,462.7889353,-6.92,37.84,89.64
1545,17.678,65.86,9011.236364,113.9454545,588.4727273,226.9272727,475.7808482,-3.854545455,36.01818182,87.56363636
1546,19.475,65.49,9869.409091,121.3181818,545.4318182,203.5909091,374.1650645,-4,33.72727273,92.02272727
1547,18.576,65.676,9609.272727,117.4090909,561.3181818,221.1590909,454.0682322,-7.909090909,37.34090909,91.86363636
1548,19.025,65.676,9790.204545,122.0227273,545.0227273,211.7045455,412.9560343,-6.022727273,36.54545455,92
1549,19.475,65.676,9914.477273,122.3863636,540.6590909,205.6136364,393.0048286,-6.568181818,35.27272727,92
1550,18.576,65.86,9555.8,116.9090909,554.8545455,220.6363636,482.8108215,-8.145454545,38.41818182,90.89090909
1551,19.025,65.86,9787.272727,120.3454545,538.9454545,212.7818182,419.9915365,-7.763636364,38.03636364,91.72727273
1552,19.475,65.86,9950.527273,123.9818182,526.7090909,203.7636364,369.1356761,-6.163636364,36.72727273,92
1553,14.085,66.584,5703.05,-31.35,1604.1,366.4,883.7661506,-2.2,22.05,59.75
1554,14.534,66.584,5950.068182,4.431818182,1330.818182,317.0681818,859.69654,0.477272727,22.25,61.63636364
1555,13.646,66.583,5388.560976,-10.85365854,1913.414634,407.0243902,483.7812932,16.14634146,23.92682927,57.82926829
1556,14.088,66.761,5524.35,-12.325,1583.5,347.625,674.9371216,11.575,24.1,58.55
1557,13.681,66.746,5224.346154,5.923076923,1886.384615,381.5769231,125.1032482,32.38461538,26.46153846,56.69230769
1558,14.534,66.762,5866.5,2.340909091,1354.75,322.6590909,882.7761739,-3.113636364,21.95454545,60.93181818
1559,13.732,66.915,5114.863636,13.81818182,1739.454545,343.0454545,149.6258767,39.81818182,28.04545455,55.63636364
1560,15.881,66.225,7232.854545,72.27272727,882.6727273,261.9272727,872.2979126,-13.96363636,21.89090909,71.90909091
1561,15.432,66.225,6843.872727,78.41818182,904.8727273,252.2909091,780.8691203,-1.254545455,22.50909091,68.92727273
1562,14.983,66.405,6342.113636,39.79545455,1055.931818,267.4545455,677.2840169,7.522727273,22.95454545,65
1563,15.432,66.405,6735.295455,63,992.75,272.3409091,825.5741781,-10.45454545,21.13636364,67.88636364
